Lease,Answer,Real answer,Correct
1,True,1.0,1
2,True,1.0,1
3,True,1.0,1
4,True,1.0,1
5,False,1.0,0
6,True,1.0,1
7,True,1.0,1
8,False,1.0,0
9,False,0.0,1
10,False,1.0,0
11,False,1.0,0
12,False,1.0,0
13,False,1.0,0
14,True,1.0,1
15,False,0.0,1
16,False,1.0,0
17,True,0.0,0
18,False,0.0,1
19,False,1.0,0
20,False,1.0,0
21,False,1.0,0
22,False,1.0,0
23,False,1.0,0
24,False,1.0,0
25,False,1.0,0
26,False,1.0,0
27,False,1.0,0
28,True,1.0,1
29,False,1.0,0
30,True,1.0,1
31,False,0.0,1
32,False,1.0,0
33,False,0.0,1
34,False,0.0,1
35,False,0.0,1
36,True,1.0,1
38,False,1.0,0
39,True,1.0,1
40,True,1.0,1
41,True,1.0,1
42,False,0.0,1
43,True,1.0,1
44,False,1.0,0
45,False,0.0,1
46,False,1.0,0
47,False,0.0,1
48,False,1.0,0
49,False,0.0,1
50,False,0.0,1
51,False,1.0,0
52,False,1.0,0
53,True,1.0,1
54,False,0.0,1
55,False,1.0,0
56,False,0.0,1
57,True,1.0,1
58,False,1.0,0
59,True,1.0,1
60,True,1.0,1
61,True,1.0,1
62,False,1.0,0
63,True,1.0,1
64,False,1.0,0
65,False,1.0,0
66,False,0.0,1
67,False,1.0,0
68,False,0.0,1
70,True,1.0,1
71,True,1.0,1
72,True,1.0,1
73,False,0.0,1
74,True,1.0,1
75,False,1.0,0
76,False,0.0,1
77,True,1.0,1
78,True,1.0,1
79,False,0.0,1
80,False,1.0,0
81,True,0.0,0
82,False,0.0,1
83,True,1.0,1
84,True,1.0,1
85,False,1.0,0
86,True,0.0,0
87,True,0.0,0
88,True,1.0,1
89,True,1.0,1
90,False,1.0,0
91,True,1.0,1
92,False,0.0,1
93,False,1.0,0
94,False,0.0,1
95,True,1.0,1
96,True,1.0,1
97,True,1.0,1
98,True,1.0,1
99,True,1.0,1
100,False,1.0,0
