Lease,Answer,Real answer,Correct
78,True,1.0,1
68,False,0.0,1
76,False,0.0,1
22,False,1.0,0
92,False,0.0,1
99,True,1.0,1
80,False,1.0,0
84,False,1.0,0
39,True,1.0,1
4,True,1.0,1
11,False,1.0,0
1,True,1.0,1
82,True,0.0,0
42,False,0.0,1
53,True,1.0,1
85,False,1.0,0
27,False,1.0,0
9,False,0.0,1
40,True,1.0,1
51,False,1.0,0
87,False,0.0,1
65,False,1.0,0
88,True,1.0,1
29,False,1.0,0
67,False,1.0,0
12,False,1.0,0
45,False,0.0,1
17,True,0.0,0
55,False,1.0,0
25,False,1.0,0
14,True,1.0,1
70,True,1.0,1
36,False,1.0,0
8,False,1.0,0
34,False,0.0,1
52,False,1.0,0
19,True,1.0,1
43,True,1.0,1
15,False,0.0,1
21,False,1.0,0
59,True,1.0,1
96,True,1.0,1
47,False,0.0,1
3,True,1.0,1
57,True,1.0,1
16,False,1.0,0
72,True,1.0,1
6,True,1.0,1
83,True,1.0,1
49,False,0.0,1
86,False,0.0,1
95,False,1.0,0
26,False,1.0,0
20,False,1.0,0
44,True,1.0,1
63,True,1.0,1
50,False,0.0,1
89,True,1.0,1
41,True,1.0,1
93,False,1.0,0
61,False,1.0,0
31,True,0.0,0
2,True,1.0,1
58,False,1.0,0
7,True,1.0,1
24,False,1.0,0
71,True,1.0,1
56,False,0.0,1
98,False,1.0,0
