Lease,Answer,Real answer,Correct
78,True,1.0,1
68,True,1.0,1
76,False,0.0,1
22,True,1.0,1
92,True,1.0,1
99,True,1.0,1
80,True,1.0,1
84,True,1.0,1
39,True,1.0,1
4,True,1.0,1
11,True,1.0,1
1,True,1.0,1
82,True,1.0,1
42,True,1.0,1
53,True,1.0,1
85,True,1.0,1
27,False,1.0,0
9,True,1.0,1
40,True,1.0,1
51,True,1.0,1
87,True,1.0,1
65,True,1.0,1
88,True,1.0,1
29,True,1.0,1
67,True,1.0,1
12,True,1.0,1
45,True,1.0,1
17,False,1.0,0
55,True,1.0,1
25,True,1.0,1
14,True,1.0,1
70,True,1.0,1
36,True,1.0,1
8,True,1.0,1
34,True,1.0,1
52,True,1.0,1
19,True,1.0,1
43,True,1.0,1
15,True,1.0,1
21,True,1.0,1
59,True,1.0,1
96,True,1.0,1
47,True,1.0,1
3,True,1.0,1
57,True,1.0,1
16,True,1.0,1
72,True,1.0,1
6,True,1.0,1
83,True,1.0,1
49,True,1.0,1
86,True,1.0,1
95,True,1.0,1
26,True,1.0,1
20,True,1.0,1
44,True,1.0,1
63,True,1.0,1
50,True,1.0,1
89,True,1.0,1
41,True,1.0,1
93,True,1.0,1
61,True,1.0,1
31,True,1.0,1
2,True,1.0,1
58,True,1.0,1
7,True,1.0,1
24,True,1.0,1
71,True,1.0,1
56,True,1.0,1
98,True,1.0,1
