Lease,Answer,Real answer,Correct
1,1,1.0,1
3,1,1.0,1
4,1,1.0,1
5,1,1.0,1
6,1,1.0,1
7,1,1.0,1
8,0,1.0,0
9,1,1.0,1
10,0,1.0,0
11,1,1.0,1
12,0,1.0,0
13,1,1.0,1
14,1,1.0,1
15,1,1.0,1
16,1,1.0,1
17,1,1.0,1
19,1,1.0,1
20,1,1.0,1
21,1,1.0,1
22,0,1.0,0
23,1,1.0,1
24,1,1.0,1
25,0,1.0,0
26,1,1.0,1
28,0,1.0,0
30,1,1.0,1
31,1,1.0,1
32,0,1.0,0
33,1,1.0,1
34,1,1.0,1
35,1,1.0,1
36,1,1.0,1
38,1,1.0,1
39,0,1.0,0
40,0,1.0,0
41,0,1.0,0
42,1,1.0,1
43,1,1.0,1
44,1,1.0,1
45,1,1.0,1
46,0,1.0,0
47,0,1.0,0
48,1,1.0,1
50,1,1.0,1
52,1,1.0,1
53,1,1.0,1
54,1,1.0,1
55,1,1.0,1
56,1,1.0,1
58,1,1.0,1
59,0,1.0,0
60,1,1.0,1
61,1,1.0,1
62,1,1.0,1
63,1,1.0,1
64,1,1.0,1
65,1,1.0,1
66,1,1.0,1
67,1,1.0,1
68,1,1.0,1
70,1,1.0,1
71,1,1.0,1
72,1,1.0,1
75,1,1.0,1
76,0,0.0,1
77,0,1.0,0
79,1,0.0,0
80,1,1.0,1
81,1,1.0,1
82,0,1.0,0
84,0,1.0,0
86,0,1.0,0
87,1,1.0,1
88,1,1.0,1
89,1,1.0,1
90,1,1.0,1
91,1,1.0,1
93,1,1.0,1
94,0,0.0,1
95,1,1.0,1
96,1,1.0,1
97,1,1.0,1
98,1,1.0,1
99,1,1.0,1
100,1,1.0,1
