Lease,Answer,Real answer,Correct
1,0,1.0,0
2,0,1.0,0
3,1,1.0,1
4,1,1.0,1
5,0,1.0,0
6,1,1.0,1
7,1,1.0,1
8,1,1.0,1
9,1,0.0,0
10,0,1.0,0
11,1,1.0,1
12,0,1.0,0
14,0,1.0,0
15,0,0.0,1
16,1,1.0,1
17,0,0.0,1
19,0,1.0,0
20,0,1.0,0
21,1,1.0,1
22,0,1.0,0
23,1,1.0,1
24,1,1.0,1
25,0,1.0,0
26,0,1.0,0
27,1,1.0,1
28,1,1.0,1
29,1,1.0,1
30,1,1.0,1
31,0,0.0,1
32,0,1.0,0
33,0,0.0,1
34,0,0.0,1
35,1,0.0,0
36,0,1.0,0
38,0,1.0,0
39,1,1.0,1
40,1,1.0,1
41,1,1.0,1
42,1,0.0,0
43,1,1.0,1
44,1,1.0,1
45,0,0.0,1
46,0,1.0,0
47,0,0.0,1
48,0,1.0,0
49,1,0.0,0
50,0,0.0,1
51,0,1.0,0
52,0,1.0,0
53,0,1.0,0
54,0,0.0,1
55,0,1.0,0
56,0,0.0,1
57,1,1.0,1
58,1,1.0,1
59,0,1.0,0
60,1,1.0,1
61,1,1.0,1
62,0,1.0,0
63,0,1.0,0
64,1,1.0,1
65,1,1.0,1
66,0,0.0,1
68,1,0.0,0
71,1,1.0,1
72,1,1.0,1
73,0,0.0,1
74,1,1.0,1
75,1,1.0,1
76,0,0.0,1
77,0,1.0,0
78,1,1.0,1
79,0,0.0,1
80,1,1.0,1
81,1,0.0,0
82,0,0.0,1
83,1,1.0,1
84,0,1.0,0
85,1,1.0,1
86,0,0.0,1
87,0,0.0,1
88,1,1.0,1
89,1,1.0,1
90,1,1.0,1
91,1,1.0,1
92,1,0.0,0
93,1,1.0,1
94,0,0.0,1
95,1,1.0,1
96,1,1.0,1
97,1,1.0,1
98,1,1.0,1
99,0,1.0,0
100,1,1.0,1
